id,date,city,country,temperature_c,humidity_%,wind_speed_kmh,weather
350,2024-01-15 13:00:00,Auckland,NZ,16.2,62,31.7,Cloudy
351,2024-01-15 14:00:00,Hamilton,NZ,20.4,79,30.0,Snowy
352,2024-01-15 15:00:00,Hamilton,NZ,23.0,94,6.6,Rainy
353,2024-01-15 16:00:00,Tauranga,NZ,12.0,98,38.4,Cloudy
354,2024-01-15 17:00:00,Dunedin,NZ,7.9,48,16.9,Stormy
355,2024-01-15 18:00:00,Wellington,NZ,18.0,99,15.7,Stormy
356,2024-01-15 19:00:00,Palmerston North,NZ,13.5,97,14.3,Foggy
357,2024-01-15 20:00:00,Palmerston North,NZ,28.1,43,1.2,Rainy
358,2024-01-15 21:00:00,Palmerston North,NZ,29.6,97,8.9,Sunny
359,2024-01-15 22:00:00,Tauranga,NZ,12.9,84,24.5,Foggy
360,2024-01-15 23:00:00,Tauranga,NZ,8.0,45,24.4,Cloudy
361,2024-01-16 00:00:00,Christchurch,NZ,9.6,94,20.8,Sunny
362,2024-01-16 01:00:00,Tauranga,NZ,29.4,46,3.9,Sunny
363,2024-01-16 02:00:00,Wellington,NZ,25.2,56,2.7,Foggy
364,2024-01-16 03:00:00,Napier,NZ,22.2,81,2.5,Stormy
365,2024-01-16 04:00:00,Palmerston North,NZ,23.9,53,2.6,Snowy
366,2024-01-16 05:00:00,Palmerston North,NZ,17.8,44,3.9,Cloudy
367,2024-01-16 06:00:00,Wellington,NZ,29.9,63,33.4,Snowy
368,2024-01-16 07:00:00,Palmerston North,NZ,21.0,88,9.7,Sunny
369,2024-01-16 08:00:00,Wellington,NZ,24.1,80,21.8,Foggy
370,2024-01-16 09:00:00,Auckland,NZ,15.5,72,9.1,Snowy
371,2024-01-16 10:00:00,Tauranga,NZ,22.3,84,35.1,Rainy
372,2024-01-16 11:00:00,Napier,NZ,22.6,58,17.0,Rainy
373,2024-01-16 12:00:00,Christchurch,NZ,22.2,84,3.3,Snowy
374,2024-01-16 13:00:00,Tauranga,NZ,22.3,46,34.5,Sunny
375,2024-01-16 14:00:00,Dunedin,NZ,9.1,85,4.3,Stormy
376,2024-01-16 15:00:00,Tauranga,NZ,7.2,46,28.4,Cloudy
377,2024-01-16 16:00:00,Palmerston North,NZ,26.0,100,26.0,Stormy
378,2024-01-16 17:00:00,Christchurch,NZ,13.1,87,17.0,Stormy
379,2024-01-16 18:00:00,Wellington,NZ,22.1,43,31.2,Snowy
380,2024-01-16 19:00:00,Christchurch,NZ,28.5,49,22.3,Foggy
381,2024-01-16 20:00:00,Palmerston North,NZ,7.3,67,25.4,Rainy
382,2024-01-16 21:00:00,Christchurch,NZ,25.7,69,27.3,Stormy
383,2024-01-16 22:00:00,Tauranga,NZ,15.0,96,29.6,Foggy
384,2024-01-16 23:00:00,Wellington,NZ,10.0,68,3.8,Snowy
385,2024-01-17 00:00:00,Auckland,NZ,17.8,50,8.7,Stormy
386,2024-01-17 01:00:00,Palmerston North,NZ,20.6,68,38.9,Snowy
387,2024-01-17 02:00:00,Dunedin,NZ,14.6,50,17.4,Snowy
388,2024-01-17 03:00:00,Wellington,NZ,15.4,77,28.4,Foggy
389,2024-01-17 04:00:00,Wellington,NZ,27.3,96,12.6,Snowy
390,2024-01-17 05:00:00,Auckland,NZ,27.0,57,26.1,Cloudy
391,2024-01-17 06:00:00,Dunedin,NZ,21.7,73,7.1,Stormy
392,2024-01-17 07:00:00,Dunedin,NZ,11.3,53,27.0,Snowy
393,2024-01-17 08:00:00,Christchurch,NZ,23.9,78,9.8,Rainy
394,2024-01-17 09:00:00,Palmerston North,NZ,26.6,62,23.2,Cloudy
395,2024-01-17 10:00:00,Tauranga,NZ,22.0,99,30.9,Cloudy
396,2024-01-17 11:00:00,Dunedin,NZ,23.0,88,27.4,Cloudy
397,2024-01-17 12:00:00,Hamilton,NZ,24.5,69,34.6,Foggy
398,2024-01-17 13:00:00,Wellington,NZ,26.1,68,5.8,Snowy
399,2024-01-17 14:00:00,Tauranga,NZ,26.7,91,35.0,Sunny
400,2024-01-17 15:00:00,Christchurch,NZ,12.4,51,36.5,Rainy
401,2024-01-17 16:00:00,Wellington,NZ,18.4,90,3.6,Cloudy
402,2024-01-17 17:00:00,Christchurch,NZ,23.8,49,22.6,Stormy
403,2024-01-17 18:00:00,Tauranga,NZ,24.5,80,15.6,Snowy
404,2024-01-17 19:00:00,Tauranga,NZ,23.1,70,37.6,Rainy
405,2024-01-17 20:00:00,Tauranga,NZ,19.2,64,39.4,Stormy
406,2024-01-17 21:00:00,Dunedin,NZ,14.0,82,17.2,Sunny
407,2024-01-17 22:00:00,Hamilton,NZ,17.1,40,34.7,Cloudy
408,2024-01-17 23:00:00,Napier,NZ,11.0,49,40.0,Stormy
409,2024-01-18 00:00:00,Dunedin,NZ,10.3,100,3.3,Sunny
410,2024-01-18 01:00:00,Napier,NZ,6.9,40,23.0,Foggy
411,2024-01-18 02:00:00,Christchurch,NZ,21.3,41,28.3,Stormy
412,2024-01-18 03:00:00,Christchurch,NZ,5.3,63,23.0,Sunny
413,2024-01-18 04:00:00,Hamilton,NZ,21.1,50,21.4,Cloudy
414,2024-01-18 05:00:00,Dunedin,NZ,20.7,59,18.1,Cloudy
415,2024-01-18 06:00:00,Tauranga,NZ,27.4,94,0.9,Sunny
416,2024-01-18 07:00:00,Auckland,NZ,19.2,58,31.0,Snowy
417,2024-01-18 08:00:00,Tauranga,NZ,13.1,65,11.0,Snowy
418,2024-01-18 09:00:00,Napier,NZ,9.3,57,27.1,Snowy
419,2024-01-18 10:00:00,Hamilton,NZ,10.2,86,22.4,Rainy
420,2024-01-18 11:00:00,Tauranga,NZ,24.4,58,32.5,Sunny
421,2024-01-18 12:00:00,Napier,NZ,8.7,89,14.4,Cloudy
422,2024-01-18 13:00:00,Napier,NZ,14.1,94,34.8,Foggy
423,2024-01-18 14:00:00,Hamilton,NZ,8.8,68,29.9,Foggy
424,2024-01-18 15:00:00,Dunedin,NZ,7.9,48,19.0,Foggy
425,2024-01-18 16:00:00,Christchurch,NZ,7.2,44,26.0,Sunny
426,2024-01-18 17:00:00,Tauranga,NZ,7.3,71,34.2,Snowy
427,2024-01-18 18:00:00,Tauranga,NZ,22.2,91,17.0,Snowy
428,2024-01-18 19:00:00,Christchurch,NZ,18.5,41,10.9,Stormy
429,2024-01-18 20:00:00,Tauranga,NZ,20.5,44,22.7,Snowy
430,2024-01-18 21:00:00,Dunedin,NZ,7.5,53,6.2,Foggy
431,2024-01-18 22:00:00,Napier,NZ,28.4,47,4.9,Foggy
432,2024-01-18 23:00:00,Tauranga,NZ,8.8,64,36.5,Foggy
433,2024-01-19 00:00:00,Tauranga,NZ,9.3,65,29.8,Cloudy
434,2024-01-19 01:00:00,Hamilton,NZ,7.7,95,31.0,Snowy
435,2024-01-19 02:00:00,Auckland,NZ,25.4,91,37.4,Stormy
436,2024-01-19 03:00:00,Tauranga,NZ,15.0,97,34.7,Cloudy
437,2024-01-19 04:00:00,Napier,NZ,8.4,45,32.2,Foggy
438,2024-01-19 05:00:00,Palmerston North,NZ,19.9,78,3.0,Cloudy
439,2024-01-19 06:00:00,Wellington,NZ,18.2,68,39.6,Snowy
440,2024-01-19 07:00:00,Auckland,NZ,20.4,67,26.5,Rainy
441,2024-01-19 08:00:00,Christchurch,NZ,5.4,62,30.9,Rainy
442,2024-01-19 09:00:00,Hamilton,NZ,12.9,44,10.3,Snowy
443,2024-01-19 10:00:00,Auckland,NZ,25.5,83,27.9,Sunny
444,2024-01-19 11:00:00,Napier,NZ,21.5,59,6.0,Snowy
445,2024-01-19 12:00:00,Palmerston North,NZ,26.8,52,33.7,Rainy
446,2024-01-19 13:00:00,Palmerston North,NZ,14.1,74,24.2,Foggy
447,2024-01-19 14:00:00,Wellington,NZ,6.1,79,24.2,Rainy
448,2024-01-19 15:00:00,Palmerston North,NZ,17.6,45,11.6,Cloudy
449,2024-01-19 16:00:00,Palmerston North,NZ,14.4,56,27.9,Foggy
450,2024-01-19 17:00:00,Wellington,NZ,14.9,58,11.0,Rainy
451,2024-01-19 18:00:00,Napier,NZ,5.2,95,18.7,Snowy
452,2024-01-19 19:00:00,Hamilton,NZ,28.4,87,32.2,Stormy
453,2024-01-19 20:00:00,Hamilton,NZ,7.0,55,11.4,Stormy
454,2024-01-19 21:00:00,Auckland,NZ,12.4,94,20.4,Cloudy
455,2024-01-19 22:00:00,Tauranga,NZ,25.0,90,9.0,Foggy
456,2024-01-19 23:00:00,Palmerston North,NZ,16.9,72,39.9,Sunny
457,2024-01-20 00:00:00,Napier,NZ,13.7,57,14.2,Foggy
458,2024-01-20 01:00:00,Napier,NZ,6.4,57,20.2,Rainy
459,2024-01-20 02:00:00,Christchurch,NZ,5.8,61,7.1,Stormy
460,2024-01-20 03:00:00,Dunedin,NZ,11.7,40,19.0,Cloudy
461,2024-01-20 04:00:00,Dunedin,NZ,26.0,45,34.7,Rainy
462,2024-01-20 05:00:00,Christchurch,NZ,21.5,89,29.3,Cloudy
463,2024-01-20 06:00:00,Palmerston North,NZ,20.0,91,11.1,Rainy
464,2024-01-20 07:00:00,Palmerston North,NZ,13.2,94,13.4,Snowy
465,2024-01-20 08:00:00,Palmerston North,NZ,5.4,78,16.7,Stormy
466,2024-01-20 09:00:00,Dunedin,NZ,25.5,89,3.5,Cloudy
467,2024-01-20 10:00:00,Dunedin,NZ,28.1,86,23.5,Stormy
468,2024-01-20 11:00:00,Napier,NZ,7.9,69,26.1,Snowy
469,2024-01-20 12:00:00,Napier,NZ,12.9,97,31.1,Foggy
470,2024-01-20 13:00:00,Tauranga,NZ,10.1,89,8.6,Stormy
471,2024-01-20 14:00:00,Christchurch,NZ,13.9,57,26.8,Cloudy
472,2024-01-20 15:00:00,Dunedin,NZ,17.2,44,19.0,Foggy
473,2024-01-20 16:00:00,Wellington,NZ,14.8,60,34.4,Rainy
474,2024-01-20 17:00:00,Tauranga,NZ,15.5,74,31.8,Foggy
475,2024-01-20 18:00:00,Christchurch,NZ,21.8,77,37.3,Foggy
476,2024-01-20 19:00:00,Palmerston North,NZ,8.6,65,19.7,Rainy
477,2024-01-20 20:00:00,Christchurch,NZ,25.2,71,10.0,Stormy
478,2024-01-20 21:00:00,Palmerston North,NZ,9.2,86,33.3,Cloudy
479,2024-01-20 22:00:00,Palmerston North,NZ,28.2,84,2.8,Sunny
480,2024-01-20 23:00:00,Auckland,NZ,13.0,77,20.1,Rainy
481,2024-01-21 00:00:00,Palmerston North,NZ,23.0,76,38.4,Cloudy
482,2024-01-21 01:00:00,Palmerston North,NZ,12.1,91,1.7,Cloudy
483,2024-01-21 02:00:00,Wellington,NZ,6.7,84,14.2,Stormy
484,2024-01-21 03:00:00,Auckland,NZ,15.1,68,5.5,Snowy
485,2024-01-21 04:00:00,Auckland,NZ,24.6,79,5.7,Rainy
486,2024-01-21 05:00:00,Palmerston North,NZ,16.7,71,20.5,Sunny
487,2024-01-21 06:00:00,Palmerston North,NZ,26.0,86,18.2,Cloudy
488,2024-01-21 07:00:00,Christchurch,NZ,13.7,47,36.5,Cloudy
489,2024-01-21 08:00:00,Hamilton,NZ,29.9,44,9.8,Cloudy
490,2024-01-21 09:00:00,Dunedin,NZ,29.2,93,10.4,Cloudy
491,2024-01-21 10:00:00,Palmerston North,NZ,7.6,100,16.6,Cloudy
492,2024-01-21 11:00:00,Christchurch,NZ,11.3,80,37.9,Stormy
493,2024-01-21 12:00:00,Palmerston North,NZ,12.3,84,9.2,Snowy
494,2024-01-21 13:00:00,Christchurch,NZ,21.9,42,13.2,Snowy
495,2024-01-21 14:00:00,Palmerston North,NZ,26.4,54,27.1,Rainy
496,2024-01-21 15:00:00,Hamilton,NZ,9.2,72,19.7,Stormy
497,2024-01-21 16:00:00,Christchurch,NZ,10.6,84,11.4,Sunny
498,2024-01-21 17:00:00,Tauranga,NZ,11.0,72,7.9,Rainy
499,2024-01-21 18:00:00,Palmerston North,NZ,23.2,47,10.7,Rainy
500,2024-01-21 19:00:00,Palmerston North,NZ,13.5,42,39.0,Foggy
501,2024-01-21 20:00:00,Dunedin,NZ,25.0,80,4.6,Cloudy
502,2024-01-21 21:00:00,Napier,NZ,21.1,73,35.7,Sunny
503,2024-01-21 22:00:00,Auckland,NZ,12.4,73,8.0,Rainy
504,2024-01-21 23:00:00,Tauranga,NZ,11.7,55,5.6,Foggy
505,2024-01-22 00:00:00,Tauranga,NZ,18.7,85,12.0,Cloudy
506,2024-01-22 01:00:00,Wellington,NZ,26.2,48,38.8,Rainy
507,2024-01-22 02:00:00,Christchurch,NZ,16.3,83,17.8,Stormy
508,2024-01-22 03:00:00,Dunedin,NZ,21.1,84,8.8,Snowy
509,2024-01-22 04:00:00,Wellington,NZ,22.2,89,25.1,Sunny
510,2024-01-22 05:00:00,Wellington,NZ,7.3,75,31.9,Rainy
511,2024-01-22 06:00:00,Palmerston North,NZ,12.9,68,12.3,Stormy
512,2024-01-22 07:00:00,Dunedin,NZ,22.2,80,12.1,Rainy
513,2024-01-22 08:00:00,Tauranga,NZ,10.7,70,35.6,Rainy
514,2024-01-22 09:00:00,Napier,NZ,13.7,43,32.6,Stormy
515,2024-01-22 10:00:00,Wellington,NZ,23.4,70,6.4,Rainy
516,2024-01-22 11:00:00,Hamilton,NZ,25.7,80,10.2,Cloudy
517,2024-01-22 12:00:00,Napier,NZ,21.1,61,7.7,Rainy
518,2024-01-22 13:00:00,Napier,NZ,20.5,89,26.1,Foggy
519,2024-01-22 14:00:00,Christchurch,NZ,20.4,98,11.3,Snowy
520,2024-01-22 15:00:00,Christchurch,NZ,19.7,91,34.3,Rainy
521,2024-01-22 16:00:00,Dunedin,NZ,15.6,53,18.7,Sunny
522,2024-01-22 17:00:00,Wellington,NZ,19.5,46,25.8,Foggy
523,2024-01-22 18:00:00,Auckland,NZ,14.0,93,15.4,Rainy
524,2024-01-22 19:00:00,Palmerston North,NZ,24.9,97,39.9,Cloudy
525,2024-01-22 20:00:00,Palmerston North,NZ,28.0,77,12.9,Foggy
526,2024-01-22 21:00:00,Napier,NZ,14.1,55,5.9,Snowy
527,2024-01-22 22:00:00,Christchurch,NZ,22.3,56,3.9,Stormy
528,2024-01-22 23:00:00,Napier,NZ,16.0,70,7.3,Cloudy
529,2024-01-23 00:00:00,Tauranga,NZ,12.2,85,34.3,Stormy
530,2024-01-23 01:00:00,Dunedin,NZ,19.4,76,30.9,Sunny
531,2024-01-23 02:00:00,Palmerston North,NZ,9.4,59,26.1,Snowy
532,2024-01-23 03:00:00,Palmerston North,NZ,12.7,92,13.0,Rainy
533,2024-01-23 04:00:00,Dunedin,NZ,13.8,42,21.3,Foggy
534,2024-01-23 05:00:00,Hamilton,NZ,26.8,70,37.2,Stormy
535,2024-01-23 06:00:00,Palmerston North,NZ,17.4,96,2.6,Stormy
536,2024-01-23 07:00:00,Wellington,NZ,10.8,83,16.7,Sunny
537,2024-01-23 08:00:00,Hamilton,NZ,7.1,73,24.9,Sunny
538,2024-01-23 09:00:00,Tauranga,NZ,7.4,98,15.3,Rainy
539,2024-01-23 10:00:00,Wellington,NZ,14.7,80,4.0,Snowy
540,2024-01-23 11:00:00,Auckland,NZ,7.2,70,19.5,Snowy
541,2024-01-23 12:00:00,Wellington,NZ,17.0,80,36.1,Sunny
542,2024-01-23 13:00:00,Tauranga,NZ,5.1,58,33.3,Stormy
543,2024-01-23 14:00:00,Palmerston North,NZ,11.7,54,17.2,Foggy
544,2024-01-23 15:00:00,Auckland,NZ,10.4,47,16.2,Stormy
545,2024-01-23 16:00:00,Wellington,NZ,20.2,99,9.4,Stormy
546,2024-01-23 17:00:00,Palmerston North,NZ,12.8,82,24.5,Cloudy
547,2024-01-23 18:00:00,Christchurch,NZ,26.4,99,27.2,Sunny
548,2024-01-23 19:00:00,Dunedin,NZ,17.1,45,9.0,Stormy
549,2024-01-23 20:00:00,Wellington,NZ,29.6,69,24.5,Snowy
550,2024-01-23 21:00:00,Napier,NZ,25.1,50,2.4,Snowy
551,2024-01-23 22:00:00,Wellington,NZ,7.4,97,5.4,Snowy
552,2024-01-23 23:00:00,Hamilton,NZ,7.0,96,7.6,Foggy
553,2024-01-24 00:00:00,Napier,NZ,7.1,96,21.4,Snowy
554,2024-01-24 01:00:00,Auckland,NZ,25.5,48,30.8,Stormy
555,2024-01-24 02:00:00,Napier,NZ,16.0,92,16.0,Snowy
556,2024-01-24 03:00:00,Auckland,NZ,17.4,52,39.7,Stormy
557,2024-01-24 04:00:00,Hamilton,NZ,7.9,85,28.5,Foggy
558,2024-01-24 05:00:00,Auckland,NZ,27.2,90,3.7,Sunny
559,2024-01-24 06:00:00,Dunedin,NZ,9.4,56,29.5,Stormy
560,2024-01-24 07:00:00,Auckland,NZ,25.5,44,24.9,Rainy
561,2024-01-24 08:00:00,Dunedin,NZ,7.7,60,2.0,Snowy
562,2024-01-24 09:00:00,Wellington,NZ,11.6,90,4.8,Stormy
563,2024-01-24 10:00:00,Hamilton,NZ,18.8,41,7.4,Snowy
564,2024-01-24 11:00:00,Christchurch,NZ,20.9,97,37.1,Foggy
565,2024-01-24 12:00:00,Wellington,NZ,11.4,83,21.6,Cloudy
566,2024-01-24 13:00:00,Hamilton,NZ,15.9,57,23.4,Sunny
567,2024-01-24 14:00:00,Tauranga,NZ,14.6,81,11.3,Rainy
568,2024-01-24 15:00:00,Tauranga,NZ,8.8,77,4.6,Snowy
569,2024-01-24 16:00:00,Napier,NZ,26.6,57,20.9,Rainy
570,2024-01-24 17:00:00,Tauranga,NZ,7.5,99,0.8,Cloudy
571,2024-01-24 18:00:00,Napier,NZ,12.9,85,3.0,Sunny
572,2024-01-24 19:00:00,Christchurch,NZ,23.2,95,16.6,Sunny
573,2024-01-24 20:00:00,Hamilton,NZ,13.6,99,10.7,Sunny
574,2024-01-24 21:00:00,Tauranga,NZ,29.6,53,19.1,Cloudy
575,2024-01-24 22:00:00,Christchurch,NZ,12.6,42,20.6,Stormy
576,2024-01-24 23:00:00,Tauranga,NZ,9.9,99,18.7,Snowy
577,2024-01-25 00:00:00,Hamilton,NZ,9.1,66,1.6,Rainy
578,2024-01-25 01:00:00,Hamilton,NZ,27.1,80,19.1,Foggy
579,2024-01-25 02:00:00,Auckland,NZ,13.5,91,34.2,Stormy
580,2024-01-25 03:00:00,Hamilton,NZ,8.7,48,29.1,Sunny
581,2024-01-25 04:00:00,Napier,NZ,15.8,58,13.2,Stormy
582,2024-01-25 05:00:00,Tauranga,NZ,9.5,79,13.9,Rainy
583,2024-01-25 06:00:00,Napier,NZ,19.3,57,29.5,Stormy
584,2024-01-25 07:00:00,Christchurch,NZ,13.1,50,4.3,Rainy
585,2024-01-25 08:00:00,Wellington,NZ,21.4,49,21.1,Sunny
586,2024-01-25 09:00:00,Hamilton,NZ,27.5,57,26.4,Snowy
587,2024-01-25 10:00:00,Christchurch,NZ,8.4,84,13.7,Rainy
588,2024-01-25 11:00:00,Auckland,NZ,20.0,55,19.6,Sunny
589,2024-01-25 12:00:00,Dunedin,NZ,28.4,60,7.5,Sunny
590,2024-01-25 13:00:00,Wellington,NZ,13.2,64,19.7,Cloudy
591,2024-01-25 14:00:00,Wellington,NZ,23.7,59,17.0,Sunny
592,2024-01-25 15:00:00,Auckland,NZ,18.6,59,35.0,Foggy
593,2024-01-25 16:00:00,Dunedin,NZ,25.4,70,8.9,Stormy
594,2024-01-25 17:00:00,Napier,NZ,7.9,98,12.1,Snowy
595,2024-01-25 18:00:00,Palmerston North,NZ,20.9,42,33.0,Sunny
596,2024-01-25 19:00:00,Tauranga,NZ,26.7,50,3.3,Foggy
597,2024-01-25 20:00:00,Hamilton,NZ,29.6,46,16.6,Sunny
598,2024-01-25 21:00:00,Auckland,NZ,29.0,44,22.5,Foggy
599,2024-01-25 22:00:00,Napier,NZ,6.8,59,21.1,Stormy
600,2024-01-25 23:00:00,Wellington,NZ,28.0,94,8.2,Snowy
601,2024-01-26 00:00:00,Christchurch,NZ,17.1,54,30.5,Snowy
602,2024-01-26 01:00:00,Wellington,NZ,24.1,43,22.2,Rainy
603,2024-01-26 02:00:00,Dunedin,NZ,12.6,96,39.7,Cloudy
604,2024-01-26 03:00:00,Hamilton,NZ,18.4,86,15.0,Stormy
605,2024-01-26 04:00:00,Auckland,NZ,8.3,83,2.5,Rainy
606,2024-01-26 05:00:00,Hamilton,NZ,7.0,79,39.4,Foggy
607,2024-01-26 06:00:00,Tauranga,NZ,6.7,40,10.7,Sunny
608,2024-01-26 07:00:00,Palmerston North,NZ,13.6,65,17.6,Foggy
609,2024-01-26 08:00:00,Christchurch,NZ,15.3,66,5.6,Rainy
610,2024-01-26 09:00:00,Christchurch,NZ,18.3,72,36.0,Cloudy
611,2024-01-26 10:00:00,Dunedin,NZ,10.8,59,9.1,Snowy
612,2024-01-26 11:00:00,Auckland,NZ,19.8,53,14.7,Snowy
613,2024-01-26 12:00:00,Napier,NZ,11.3,97,17.1,Rainy
614,2024-01-26 13:00:00,Wellington,NZ,25.2,84,35.9,Cloudy
615,2024-01-26 14:00:00,Auckland,NZ,16.3,57,2.2,Cloudy
616,2024-01-26 15:00:00,Palmerston North,NZ,11.3,71,1.0,Snowy
617,2024-01-26 16:00:00,Palmerston North,NZ,20.3,92,39.5,Foggy
618,2024-01-26 17:00:00,Napier,NZ,26.2,41,16.2,Cloudy
619,2024-01-26 18:00:00,Auckland,NZ,18.9,67,31.4,Foggy
620,2024-01-26 19:00:00,Auckland,NZ,10.5,80,16.5,Stormy
621,2024-01-26 20:00:00,Dunedin,NZ,29.7,67,1.0,Stormy
622,2024-01-26 21:00:00,Christchurch,NZ,20.3,45,21.6,Sunny
623,2024-01-26 22:00:00,Palmerston North,NZ,13.6,86,26.9,Rainy
624,2024-01-26 23:00:00,Palmerston North,NZ,26.8,66,38.9,Foggy
625,2024-01-27 00:00:00,Christchurch,NZ,14.7,94,16.6,Cloudy
626,2024-01-27 01:00:00,Palmerston North,NZ,16.4,88,15.0,Foggy
627,2024-01-27 02:00:00,Christchurch,NZ,25.0,57,5.6,Stormy
628,2024-01-27 03:00:00,Dunedin,NZ,11.9,94,10.2,Cloudy
629,2024-01-27 04:00:00,Tauranga,NZ,27.2,54,3.1,Sunny
630,2024-01-27 05:00:00,Auckland,NZ,18.2,82,17.6,Stormy
631,2024-01-27 06:00:00,Dunedin,NZ,11.8,48,14.4,Snowy
632,2024-01-27 07:00:00,Tauranga,NZ,22.9,85,38.8,Cloudy
633,2024-01-27 08:00:00,Palmerston North,NZ,19.4,69,15.3,Stormy
634,2024-01-27 09:00:00,Auckland,NZ,7.3,62,36.1,Stormy
635,2024-01-27 10:00:00,Auckland,NZ,5.4,75,1.3,Snowy
636,2024-01-27 11:00:00,Hamilton,NZ,29.6,47,12.1,Sunny
637,2024-01-27 12:00:00,Christchurch,NZ,21.3,92,28.6,Rainy
638,2024-01-27 13:00:00,Hamilton,NZ,8.9,63,21.4,Stormy
639,2024-01-27 14:00:00,Napier,NZ,8.6,94,4.6,Foggy
640,2024-01-27 15:00:00,Palmerston North,NZ,14.6,72,9.0,Rainy
641,2024-01-27 16:00:00,Palmerston North,NZ,21.1,70,32.4,Sunny
642,2024-01-27 17:00:00,Auckland,NZ,23.3,87,33.6,Rainy
643,2024-01-27 18:00:00,Napier,NZ,26.3,58,30.5,Sunny
644,2024-01-27 19:00:00,Christchurch,NZ,15.1,43,18.4,Cloudy
645,2024-01-27 20:00:00,Napier,NZ,9.3,78,28.5,Sunny
646,2024-01-27 21:00:00,Palmerston North,NZ,13.0,74,1.7,Foggy
647,2024-01-27 22:00:00,Hamilton,NZ,29.0,54,32.9,Cloudy
648,2024-01-27 23:00:00,Palmerston North,NZ,11.1,45,19.5,Cloudy
649,2024-01-28 00:00:00,Tauranga,NZ,14.2,67,5.9,Cloudy
650,2024-01-28 01:00:00,Napier,NZ,24.4,100,14.8,Sunny
651,2024-01-28 02:00:00,Napier,NZ,22.7,76,18.7,Sunny
652,2024-01-28 03:00:00,Palmerston North,NZ,23.6,96,28.3,Cloudy
653,2024-01-28 04:00:00,Palmerston North,NZ,11.7,49,32.2,Foggy
654,2024-01-28 05:00:00,Wellington,NZ,24.0,46,12.8,Foggy
655,2024-01-28 06:00:00,Napier,NZ,29.6,75,31.8,Snowy
656,2024-01-28 07:00:00,Wellington,NZ,11.0,46,23.2,Rainy
657,2024-01-28 08:00:00,Christchurch,NZ,6.0,98,8.3,Snowy
658,2024-01-28 09:00:00,Wellington,NZ,10.9,50,28.3,Stormy
659,2024-01-28 10:00:00,Christchurch,NZ,10.7,93,24.3,Cloudy
660,2024-01-28 11:00:00,Christchurch,NZ,10.4,69,1.3,Sunny
661,2024-01-28 12:00:00,Tauranga,NZ,25.9,54,34.7,Cloudy
662,2024-01-28 13:00:00,Christchurch,NZ,28.6,43,5.5,Sunny
663,2024-01-28 14:00:00,Palmerston North,NZ,13.2,79,2.4,Cloudy
664,2024-01-28 15:00:00,Palmerston North,NZ,23.8,82,8.6,Rainy
665,2024-01-28 16:00:00,Tauranga,NZ,8.7,61,7.4,Rainy
666,2024-01-28 17:00:00,Hamilton,NZ,7.6,68,10.2,Cloudy
667,2024-01-28 18:00:00,Hamilton,NZ,5.7,62,31.8,Foggy
668,2024-01-28 19:00:00,Christchurch,NZ,14.0,69,35.6,Stormy
669,2024-01-28 20:00:00,Christchurch,NZ,27.3,55,16.2,Foggy
670,2024-01-28 21:00:00,Dunedin,NZ,13.4,52,8.1,Rainy
671,2024-01-28 22:00:00,Dunedin,NZ,7.2,69,2.4,Snowy
672,2024-01-28 23:00:00,Dunedin,NZ,28.5,100,16.0,Snowy
673,2024-01-29 00:00:00,Christchurch,NZ,8.0,98,0.6,Foggy
674,2024-01-29 01:00:00,Palmerston North,NZ,7.0,88,33.9,Foggy
675,2024-01-29 02:00:00,Hamilton,NZ,14.9,95,1.8,Snowy
676,2024-01-29 03:00:00,Napier,NZ,26.0,78,17.7,Rainy
677,2024-01-29 04:00:00,Auckland,NZ,9.2,43,26.4,Sunny
678,2024-01-29 05:00:00,Dunedin,NZ,8.3,95,11.8,Rainy
679,2024-01-29 06:00:00,Wellington,NZ,25.2,95,22.8,Sunny
680,2024-01-29 07:00:00,Palmerston North,NZ,8.2,99,29.8,Sunny
681,2024-01-29 08:00:00,Auckland,NZ,9.5,99,38.4,Snowy
682,2024-01-29 09:00:00,Dunedin,NZ,16.1,52,20.6,Snowy
683,2024-01-29 10:00:00,Dunedin,NZ,12.4,55,25.0,Cloudy
684,2024-01-29 11:00:00,Dunedin,NZ,14.1,86,25.3,Snowy
685,2024-01-29 12:00:00,Wellington,NZ,7.5,78,37.8,Snowy
686,2024-01-29 13:00:00,Napier,NZ,7.3,70,37.4,Rainy
687,2024-01-29 14:00:00,Christchurch,NZ,15.5,45,11.8,Snowy
688,2024-01-29 15:00:00,Napier,NZ,27.6,70,7.0,Stormy
689,2024-01-29 16:00:00,Christchurch,NZ,19.3,65,35.1,Cloudy
690,2024-01-29 17:00:00,Auckland,NZ,26.2,45,38.7,Sunny
691,2024-01-29 18:00:00,Palmerston North,NZ,8.1,58,15.7,Cloudy
692,2024-01-29 19:00:00,Napier,NZ,11.6,52,5.2,Sunny
693,2024-01-29 20:00:00,Dunedin,NZ,19.4,69,11.3,Foggy
694,2024-01-29 21:00:00,Palmerston North,NZ,8.7,49,31.5,Snowy
695,2024-01-29 22:00:00,Tauranga,NZ,20.0,62,29.5,Rainy
696,2024-01-29 23:00:00,Tauranga,NZ,13.8,93,7.6,Rainy
697,2024-01-30 00:00:00,Hamilton,NZ,11.6,78,3.1,Snowy
698,2024-01-30 01:00:00,Hamilton,NZ,9.7,46,37.3,Stormy
699,2024-01-30 02:00:00,Dunedin,NZ,19.4,76,31.3,Cloudy
